pos,corr_resp,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,0,0,0,0,21,2,86,2,,,,,233.61389889998827,234.61356019997038,234.61356019997038,234.61356019997038,234.61356019997038,234.61356019997038,235.62822620000225,235.62822620000225,c,1,0.29914770007599145,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,21,3,87,3,,,,,235.96115929994266,236.96112370002083,236.96112370002083,236.96112370002083,236.96112370002083,236.9802746999776,237.97774579992983,237.97774579992983,z,1,0.3178172999760136,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,22,0,88,0,,,,,238.34705770004075,239.34429569996428,239.34429569996428,239.34429569996428,239.34429569996428,239.36398899997585,240.36152000003494,240.36152000003494,x,1,0.26870639994740486,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,22,1,89,1,,,,,240.6610480999807,241.66103810002096,241.66103810002096,241.66103810002096,241.66103810002096,241.68080279999413,242.66090869996697,242.66090869996697,v,1,0.26791190006770194,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,22,2,90,2,,,,,242.98018670000602,243.9942637999775,243.9942637999775,243.9942637999775,243.9942637999775,243.9942637999775,244.98003879992757,244.98003879992757,c,1,0.28875419998075813,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,22,3,91,3,,,,,245.31100009998772,246.31091959995683,246.31091959995683,246.31091959995683,246.31091959995683,246.3304317999864,247.32775820000097,247.32775820000097,z,1,0.19428339996375144,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,23,0,92,0,,,,,247.56349810003303,248.56077240000013,248.56077240000013,248.56077240000013,248.56077240000013,248.58034300000872,249.594328999985,249.594328999985,x,1,0.2780766000505537,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,23,1,93,1,,,,,249.8968202000251,250.91088620002847,250.91088620002847,250.91088620002847,250.91088620002847,250.91088620002847,251.91100650001317,251.91100650001317,v,1,0.5538059000391513,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,23,2,94,2,,,,,252.5133243999444,253.51235480001196,253.51235480001196,253.51235480001196,253.51235480001196,253.53022429998964,254.52788670000155,254.52788670000155,c,1,0.26879420003388077,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,23,3,95,3,,,,,254.82740820001345,255.82795780000743,255.82795780000743,255.82795780000743,255.82795780000743,255.84656740003265,256.84414439997636,256.84414439997636,z,1,0.5907013000687584,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,24,0,96,0,,,,,257.47994749993086,258.4776133999694,258.4776133999694,258.4776133999694,258.4776133999694,258.4967536999611,259.51094710000325,259.51094710000325,x,1,0.28523249994032085,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,24,1,97,1,,,,,259.8298209999921,260.84428209997714,260.84428209997714,260.84428209997714,260.84428209997714,260.84428209997714,261.8442734000273,261.8442734000273,v,1,0.26820689998567104,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,24,2,98,2,,,,,262.1698511999566,263.1827301000012,263.1827301000012,263.1827301000012,263.1827301000012,263.21062919998076,264.19941450003535,264.19941450003535,c,1,0.6824577000224963,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,24,3,99,3,,,,,264.9132366999984,265.91111650003586,265.91111650003586,265.91111650003586,265.91111650003586,265.9298082999885,266.91380570002366,266.91380570002366,z,1,0.3933708999538794,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,25,0,100,0,,,,,267.34674700000323,268.34413720003795,268.34413720003795,268.34413720003795,268.34413720003795,268.3633919999702,269.34396560001187,269.34396560001187,x,1,0.2981499000452459,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,25,1,101,1,,,,,269.67993390001357,270.69404850003775,270.69404850003775,270.69404850003775,270.69404850003775,270.69404850003775,271.67798489995766,271.67798489995766,v,1,0.28593419992830604,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,25,2,102,2,,,,,271.9963550999528,272.99392030003946,272.99392030003946,272.99392030003946,272.99392030003946,273.01324560004286,273.99492910003755,273.99492910003755,c,1,0.338652899954468,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,25,3,103,3,,,,,274.37761089997366,275.37738510000054,275.37738510000054,275.37738510000054,275.37738510000054,275.39680380001664,276.3851790999761,276.3851790999761,z,1,0.3322158999508247,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,26,0,104,0,,,,,276.762969500036,277.777355600032,277.777355600032,277.777355600032,277.777355600032,277.777355600032,278.7774096999783,278.7774096999783,x,1,0.33414839999750257,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,26,1,105,1,,,,,279.163106199936,280.1606591999298,280.1606591999298,280.1606591999298,280.1606591999298,280.1797120999545,281.1605747999856,281.1605747999856,v,1,0.2778975999681279,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,26,2,106,2,,,,,281.4802070999285,282.4777787999483,282.4777787999483,282.4777787999483,282.4777787999483,282.4967837999575,283.49945699993987,283.49945699993987,c,1,0.27125179988797754,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,26,3,107,3,,,,,283.8112928000046,284.81064119993243,284.81064119993243,284.81064119993243,284.81064119993243,284.82958379993215,285.810417199973,285.810417199973,z,1,0.3250777000794187,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,27,0,108,0,,,,,286.1797351000132,287.17725870001595,287.17725870001595,287.17725870001595,287.17725870001595,287.1965065000113,288.19388519995846,288.19388519995846,x,1,0.28569350007455796,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,27,1,109,1,,,,,288.53010139998514,289.5277891999576,289.5277891999576,289.5277891999576,289.5277891999576,289.5465049999766,290.5272564999759,290.5272564999759,v,1,0.42346249998081475,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,27,2,110,2,,,,,290.9964387000073,292.01071219996084,292.01071219996084,292.01071219996084,292.01071219996084,292.01071219996084,293.01050079998095,293.01050079998095,c,1,0.4426150000654161,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,27,3,111,3,,,,,293.4966457999544,294.4941647000378,294.4941647000378,294.4941647000378,294.4941647000378,294.51301510003395,295.52760699996725,295.52760699996725,z,1,0.4268933000275865,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,28,0,112,0,,,,,295.99381549993996,296.99383829999715,296.99383829999715,296.99383829999715,296.99383829999715,297.01279159996193,297.9964807999786,297.9964807999786,x,1,0.3738133000442758,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,28,1,113,1,,,,,298.41303779999726,299.4273028000025,299.4273028000025,299.4273028000025,299.4273028000025,299.4273028000025,300.4274989999831,300.4274989999831,v,1,0.318813499994576,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,28,2,114,2,,,,,300.8108212000225,301.81649669993203,301.81649669993203,301.81649669993203,301.81649669993203,301.84384300000966,302.81098009995185,302.81098009995185,c,1,0.21735049993731081,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,28,3,115,3,,,,,303.07984260004014,304.0938460000325,304.0938460000325,304.0938460000325,304.0938460000325,304.0938460000325,305.09360060002655,305.09360060002655,z,1,0.5494681999552995,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,29,0,116,0,,,,,305.6794995999662,306.69376129994635,306.69376129994635,306.69376129994635,306.69376129994635,306.69376129994635,307.6796458000317,307.6796458000317,x,1,0.2940272999694571,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,29,1,117,1,,,,,308.0128140000161,309.0103932999773,309.0103932999773,309.0103932999773,309.0103932999773,309.02949310000986,310.02696719998494,310.02696719998494,v,1,0.5345368999987841,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,29,2,118,2,,,,,310.59638240002096,311.5935897999443,311.5935897999443,311.5935897999443,311.5935897999443,311.61276369995903,312.62709840002935,312.62709840002935,c,1,0.33152649994008243,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,29,3,119,3,,,,,312.9988977999892,313.9936521999771,313.9936521999771,313.9936521999771,313.9936521999771,314.02736409998033,314.9770441999426,314.9770441999426,z,1,0.38501679990440607,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,30,0,120,0,,,,,315.39611870003864,316.3934962999774,316.3934962999774,316.3934962999774,316.3934962999774,316.4127666000277,317.42699770000763,317.42699770000763,x,1,0.2841595000354573,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,30,1,121,1,,,,,317.7459541000426,318.7436894000275,318.7436894000275,318.7436894000275,318.7436894000275,318.7631010999903,319.7603587999474,319.7603587999474,v,1,0.2843330000760034,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,30,2,122,2,,,,,320.09760540002026,321.09393870003987,321.09393870003987,321.09393870003987,321.09393870003987,321.11391650000587,322.09352370002307,322.09352370002307,c,1,0.3066403999691829,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,30,3,123,3,,,,,322.44599619996734,323.4435707000084,323.4435707000084,323.4435707000084,323.4435707000084,323.46281799999997,324.46350569999777,324.46350569999777,z,1,0.2894170000217855,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,31,0,124,0,,,,,324.79364359995816,325.79349069995806,325.79349069995806,325.79349069995806,325.79349069995806,325.8127626000205,326.8102674999973,326.8102674999973,x,1,0.4555053999647498,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,31,1,125,1,,,,,327.31262069998775,328.32727829995565,328.32727829995565,328.32727829995565,328.32727829995565,328.32727829995565,329.32731970003806,329.32731970003806,v,1,0.3030639999778941,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,31,2,126,2,,,,,329.69346139999107,330.6934067000402,330.6934067000402,330.6934067000402,330.6934067000402,330.71262320003007,331.6934992999304,331.6934992999304,c,1,0.2765245999908075,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,31,3,127,3,,,,,331.9959739999613,332.9934912000317,332.9934912000317,332.9934912000317,332.9934912000317,333.01264750002883,334.01025549997576,334.01025549997576,z,1,0.3609382000286132,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,32,0,128,0,,,,,334.4125770999817,335.41277129994705,335.41277129994705,335.41277129994705,335.41277129994705,335.4434642000124,336.4270059999544,336.4270059999544,x,1,0.2664600000716746,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,32,1,129,1,,,,,336.7268651999766,337.7270257000346,337.7270257000346,337.7270257000346,337.7270257000346,337.7459030000027,338.74352549994364,338.74352549994364,v,1,0.2901331000030041,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,32,2,130,2,,,,,339.07677409995813,340.0768533999799,340.0768533999799,340.0768533999799,340.0768533999799,340.09591719997115,341.076562799979,341.076562799979,c,1,0.29091509990394115,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,32,3,131,3,,,,,341.41306679998524,342.3958341999678,342.3958341999678,342.3958341999678,342.3958341999678,342.4130969999824,343.4268870999804,343.4268870999804,z,1,0.27960130001883954,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,33,0,132,0,,,,,343.7459606999764,344.76051009993535,344.76051009993535,344.76051009993535,344.76051009993535,344.76051009993535,345.76171709992923,345.76171709992923,x,1,0.3803244000300765,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,33,1,133,1,,,,,346.1792924000183,347.176635599928,347.176635599928,347.176635599928,347.176635599928,347.19582000002265,348.1937321999576,348.1937321999576,v,1,0.3797414000146091,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,33,2,134,2,,,,,348.61015439999755,349.61682230001315,349.61682230001315,349.61682230001315,349.61682230001315,349.6435834999429,350.61050269997213,350.61050269997213,c,1,0.33562599995639175,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,33,3,135,3,,,,,350.9958504999522,351.99331900000107,351.99331900000107,351.99331900000107,351.99331900000107,352.01238969992846,353.0100429999875,353.0100429999875,z,1,0.3169503000099212,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,34,0,136,0,,,,,353.34636460000183,354.3601351999678,354.3601351999678,354.3601351999678,354.3601351999678,354.3601351999678,355.36017899995204,355.36017899995204,x,1,0.3239875000435859,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,34,1,137,1,,,,,355.7320332999807,356.7325150000397,356.7325150000397,356.7325150000397,356.7325150000397,356.7601164999651,357.7270098000299,357.7270098000299,v,1,0.33834079990629107,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,34,2,138,2,,,,,358.11013859999366,359.0956212999299,359.0956212999299,359.0956212999299,359.0956212999299,359.11292019998655,360.1098198000109,360.1098198000109,c,1,0.2775798999937251,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,34,3,139,3,,,,,360.42954899999313,361.4271846000338,361.4271846000338,361.4271846000338,361.4271846000338,361.44612430001143,362.443591899937,362.443591899937,z,1,0.30227939994074404,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,35,0,140,0,,,,,362.77995420002844,363.7933686999604,363.7933686999604,363.7933686999604,363.7933686999604,363.7933686999604,364.81013659993187,364.81013659993187,x,1,0.41857920004986227,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,35,1,141,1,,,,,365.2626125999959,366.2598525999347,366.2598525999347,366.2598525999347,366.2598525999347,366.2793593000388,367.276661699987,367.276661699987,v,1,0.31424340000376105,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,35,2,142,2,,,,,367.6122243000427,368.6097071999684,368.6097071999684,368.6097071999684,368.6097071999684,368.62924269994255,369.6268580999458,369.6268580999458,c,1,0.2594902999699116,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,35,3,143,3,,,,,369.9485569000244,370.9433891000226,370.9433891000226,370.9433891000226,370.9433891000226,370.9695166000165,371.943242099951,371.943242099951,z,1,0.31093979999423027,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,36,0,144,0,,,,,372.2789930999279,373.2931086999597,373.2931086999597,373.2931086999597,373.2931086999597,373.2931086999597,374.3096630999353,374.3096630999353,x,1,0.3282695000525564,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,36,1,145,1,,,,,374.66246270004194,375.6763762999326,375.6763762999326,375.6763762999326,375.6763762999326,375.6763762999326,376.67647629999556,376.67647629999556,v,1,0.3445984999416396,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,36,2,146,2,,,,,377.0657099999953,378.0607248999877,378.0607248999877,378.0607248999877,378.0607248999877,378.09293589997105,379.0770123000257,379.0770123000257,c,1,0.27001630002632737,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,36,3,147,3,,,,,379.3788192999782,380.376726699993,380.376726699993,380.376726699993,380.376726699993,380.39585480000824,381.3931847999338,381.3931847999338,z,1,0.27597570000216365,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,37,0,148,0,,,,,381.6975980999414,382.6934405999491,382.6934405999491,382.6934405999491,382.6934405999491,382.7269946000306,383.71055910002906,383.71055910002906,x,1,0.41153929999563843,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,37,1,149,1,,,,,384.18204390001483,385.17639949999284,385.17639949999284,385.17639949999284,385.17639949999284,385.20967869996093,386.16283129993826,386.16283129993826,v,1,0.20855380001012236,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,37,2,150,2,,,,,386.4125631999923,387.4098568999907,387.4098568999907,387.4098568999907,387.4098568999907,387.4291532000061,388.42655810003635,388.42655810003635,c,1,0.36555450002197176,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,37,3,151,3,,,,,388.81225820002146,389.80995859997347,389.80995859997347,389.80995859997347,389.80995859997347,389.8290182999335,390.82637999998406,390.82637999998406,z,1,0.30508459999691695,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,38,0,152,0,,,,,391.1788806000259,392.1763129000319,392.1763129000319,392.1763129000319,392.1763129000319,392.1957639999455,393.19279699993785,393.19279699993785,x,1,0.31289480009581894,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,38,1,153,1,,,,,393.54280819999985,394.54339160001837,394.54339160001837,394.54339160001837,394.54339160001837,394.5618243999779,395.54314870003145,395.54314870003145,v,1,0.28821900009643286,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,38,2,154,2,,,,,395.878629899933,396.8938486999832,396.8938486999832,396.8938486999832,396.8938486999832,396.8938486999832,397.87652139994316,397.87652139994316,c,1,0.629816300002858,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,38,3,155,3,,,,,398.5463918999303,399.5600846000016,399.5600846000016,399.5600846000016,399.5600846000016,399.5600846000016,400.5762851999607,400.5762851999607,z,1,0.40709330001845956,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,39,0,156,0,,,,,401.0285947000375,402.04311840003356,402.04311840003356,402.04311840003356,402.04311840003356,402.04311840003356,403.02871340001,403.02871340001,x,1,0.27282549999654293,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,39,1,157,1,,,,,403.3459162999643,404.3427748000249,404.3427748000249,404.3427748000249,404.3427748000249,404.36185839993414,405.329636999988,405.329636999988,v,1,0.22864360001403838,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,39,2,158,2,,,,,405.5927338999463,406.593104199972,406.593104199972,406.593104199972,406.593104199972,406.61263739992864,407.59301429998595,407.59301429998595,c,1,0.2868832000531256,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,39,3,159,3,,,,,407.94297820003703,408.9428046999965,408.9428046999965,408.9428046999965,408.9428046999965,408.9626239000354,409.96020600001793,409.96020600001793,z,1,0.39076559990644455,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,40,0,160,0,,,,,410.3955959000159,411.4094403999625,411.4094403999625,411.4094403999625,411.4094403999625,411.4094403999625,412.40956229995936,412.40956229995936,x,1,0.37579080008435994,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,40,1,161,1,,,,,412.8285295999376,413.84417880000547,413.84417880000547,413.84417880000547,413.84417880000547,413.84417880000547,414.8427990999771,414.8427990999771,v,1,0.3068570999894291,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,40,2,162,2,,,,,415.17914899997413,416.1761148000369,416.1761148000369,416.1761148000369,416.1761148000369,416.1954720999347,417.19304699997883,417.19304699997883,c,1,0.5155975000234321,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,40,3,163,3,,,,,417.7485992999282,418.7485975000309,418.7485975000309,418.7485975000309,418.7485975000309,418.77634290000424,419.742756200023,419.742756200023,z,1,0.5363873000023887,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,41,0,164,0,,,,,420.3121194000123,421.32630399998743,421.32630399998743,421.32630399998743,421.32630399998743,421.32630399998743,422.34277660003863,422.34277660003863,x,1,0.3578351999167353,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,41,1,165,1,,,,,422.72869549994357,423.7263488000026,423.7263488000026,423.7263488000026,423.7263488000026,423.7453513999935,424.74269859993365,424.74269859993365,v,1,0.43429969996213913,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,41,2,166,2,,,,,425.2288129000226,426.24276920000557,426.24276920000557,426.24276920000557,426.24276920000557,426.24276920000557,427.24268210004084,427.24268210004084,c,1,0.3042069999501109,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,41,3,167,3,,,,,427.5953853999963,428.6096108999336,428.6096108999336,428.6096108999336,428.6096108999336,428.6096108999336,429.60936300002504,429.60936300002504,z,1,0.468208699952811,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,42,0,168,0,,,,,430.12834749999456,431.1425786999753,431.1425786999753,431.1425786999753,431.1425786999753,431.1425786999753,432.1425701000262,432.1425701000262,x,1,0.4288384000537917,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
150,v,0,0,0,0,42,1,169,1,,,,,432.6093929000199,433.6096198000014,433.6096198000014,433.6096198000014,433.6096198000014,433.62893150001764,434.62595919996966,434.62595919996966,v,1,0.3465509000234306,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
50,c,0,0,0,0,42,2,170,2,,,,,435.0116856000386,436.00944029993843,436.00944029993843,436.00944029993843,436.00944029993843,436.02897670003586,437.0259498000378,437.0259498000378,c,1,0.294745699968189,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-150,z,0,0,0,0,42,3,171,3,,,,,437.3456322000129,438.34269039996434,438.34269039996434,438.34269039996434,438.34269039996434,438.36145500000566,439.36015960003715,439.36015960003715,z,1,0.3314853999763727,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
-50,x,0,0,0,0,43,0,172,0,,,,,439.7119507000316,440.7093429999659,440.7093429999659,440.7093429999659,440.7093429999659,440.72851079993416,441.7258481000317,441.7258481000317,x,1,0.2881209999322891,None,1st,001,2023-10-09_11h26.41.525,Tutorial4_MotorSequenceLearning,2023.1.3,60.00628869296868,
